x,logf,std::log,ulp_error
5.03138e-21,-46.7386,-46.7386,1.14654
5.04832e-21,-46.7352,-46.7352,0.30282
5.06526e-21,-46.7319,-46.7319,0.507155
5.0822e-21,-46.7285,-46.7285,0.779252
5.09914e-21,-46.7252,-46.7252,0.138627
5.11608e-21,-46.7219,-46.7219,0.604603
5.13302e-21,-46.7186,-46.7186,1.19631
5.14996e-21,-46.7153,-46.7153,0.0673164
5.1669e-21,-46.712,-46.712,0.167516
5.18384e-21,-46.7087,-46.7087,0.0857202
5.20078e-21,-46.7055,-46.7055,1.21682
5.21772e-21,-46.7022,-46.7022,0.30277
5.23466e-21,-46.699,-46.699,0.454852
5.2516e-21,-46.6958,-46.6958,0.426501
5.26855e-21,-46.6925,-46.6925,0.71064
5.28549e-21,-46.6893,-46.6893,1.24427
5.30243e-21,-46.6861,-46.6861,1.12498
5.31937e-21,-46.6829,-46.6829,0.289967
5.33631e-21,-46.6798,-46.6798,0.835984
5.35325e-21,-46.6766,-46.6766,0.700396
5.37019e-21,-46.6734,-46.6734,0.979136
5.38713e-21,-46.6703,-46.6703,0.609752
5.40407e-21,-46.6671,-46.6671,0.312634
5.42101e-21,-46.664,-46.664,1.16924
5.43795e-21,-46.6609,-46.6609,0.0911127
5.45489e-21,-46.6578,-46.6578,0.4689
5.47183e-21,-46.6547,-46.6547,0.318382
5.48877e-21,-46.6516,-46.6516,0.344809
5.50571e-21,-46.6485,-46.6485,0.494812
5.52265e-21,-46.6454,-46.6454,0.85259
5.5396e-21,-46.6424,-46.6424,0.743726
5.55654e-21,-46.6393,-46.6393,0.183285
5.57348e-21,-46.6363,-46.6363,0.186193
5.59042e-21,-46.6332,-46.6332,0.767239
5.60736e-21,-46.6302,-46.6302,0.941079
5.6243e-21,-46.6272,-46.6272,0.741061
5.64124e-21,-46.6242,-46.6242,0.125103
5.65818e-21,-46.6212,-46.6212,0.182655
5.67512e-21,-46.6182,-46.6182,0.147112
5.69206e-21,-46.6152,-46.6152,0.22455
5.709e-21,-46.6122,-46.6122,0.237008
5.72594e-21,-46.6093,-46.6093,0.978317
5.74288e-21,-46.6063,-46.6063,1.38804
5.75982e-21,-46.6034,-46.6034,0.446449
5.77676e-21,-46.6004,-46.6004,1.41461
5.79371e-21,-46.5975,-46.5975,0.0579201
5.81065e-21,-46.5946,-46.5946,0.423438
5.82759e-21,-46.5917,-46.5917,0.597207
5.84453e-21,-46.5888,-46.5888,0.537497
5.86147e-21,-46.5859,-46.5859,1.27535
5.87841e-21,-46.583,-46.583,0.823491
5.89535e-21,-46.5801,-46.5801,0.19451
5.91229e-21,-46.5773,-46.5773,0.400906
5.92923e-21,-46.5744,-46.5744,0.455065
5.94617e-21,-46.5715,-46.5715,1.36927
5.96311e-21,-46.5687,-46.5687,0.155691
5.98005e-21,-46.5659,-46.5659,0.173592
5.99699e-21,-46.563,-46.563,1.39339
6.01393e-21,-46.5602,-46.5602,0.131501
6.03087e-21,-46.5574,-46.5574,1.26351
6.04782e-21,-46.5546,-46.5546,0.607599
6.06476e-21,-46.5518,-46.5518,0.859816
6.0817e-21,-46.549,-46.549,0.101566
6.09864e-21,-46.5462,-46.5462,1.27449
6.11558e-21,-46.5434,-46.5434,0.45942
6.13252e-21,-46.5407,-46.5407,0.598193
6.14946e-21,-46.5379,-46.5379,0.771066
6.1664e-21,-46.5352,-46.5352,0.920078
6.18334e-21,-46.5324,-46.5324,1.12492
6.20028e-21,-46.5297,-46.5297,0.327838
6.21722e-21,-46.527,-46.527,0.607962
6.23416e-21,-46.5242,-46.5242,0.907731
6.2511e-21,-46.5215,-46.5215,0.305736
6.26804e-21,-46.5188,-46.5188,0.761504
6.28498e-21,-46.5161,-46.5161,0.302411
6.30193e-21,-46.5134,-46.5134,0.938766
6.31887e-21,-46.5107,-46.5107,0.680795
6.33581e-21,-46.5081,-46.5081,0.538642
6.35275e-21,-46.5054,-46.5054,0.522368
6.36969e-21,-46.5027,-46.5027,0.358045
6.38663e-21,-46.5001,-46.5001,0.907308
6.40357e-21,-46.4974,-46.4974,0.328248
6.42051e-21,-46.4948,-46.4948,0.0854778
6.43745e-21,-46.4922,-46.4922,0.675799
6.45439e-21,-46.4895,-46.4895,0.621672
6.47133e-21,-46.4869,-46.4869,0.778018
6.48827e-21,-46.4843,-46.4843,1.1052
6.50521e-21,-46.4817,-46.4817,0.322062
6.52215e-21,-46.4791,-46.4791,0.440346
6.53909e-21,-46.4765,-46.4765,1.46666
6.55603e-21,-46.4739,-46.4739,0.298807
6.57298e-21,-46.4713,-46.4713,0.217698
6.58992e-21,-46.4687,-46.4687,0.0393283
6.60686e-21,-46.4662,-46.4662,1.00341
6.6238e-21,-46.4636,-46.4636,0.29059
6.64074e-21,-46.4611,-46.4611,0.895048
6.65768e-21,-46.4585,-46.4585,0.761659
6.67462e-21,-46.456,-46.456,0.96279
6.69156e-21,-46.4534,-46.4534,0.459334
6.7085e-21,-46.4509,-46.4509,0.275736
6.72544e-21,-46.4484,-46.4484,0.420469
6.74238e-21,-46.4459,-46.4459,0.0980548
6.75932e-21,-46.4434,-46.4434,0.728511
6.77626e-21,-46.4409,-46.4409,0.0915473
6.81014e-21,-46.4359,-46.4359,0.361291
6.84403e-21,-46.4309,-46.4309,0.325509
6.87791e-21,-46.426,-46.426,0.134808
6.91179e-21,-46.4211,-46.4211,0.0434806
6.94567e-21,-46.4162,-46.4162,0.07741
6.97955e-21,-46.4113,-46.4113,0.436174
7.01343e-21,-46.4065,-46.4065,0.972396
7.04731e-21,-46.4016,-46.4016,0.373466
7.0812e-21,-46.3968,-46.3968,0.339902
7.11508e-21,-46.3921,-46.3921,0.0546561
7.14896e-21,-46.3873,-46.3873,0.713775
7.18284e-21,-46.3826,-46.3826,0.261047
7.21672e-21,-46.3779,-46.3779,0.388289
7.2506e-21,-46.3732,-46.3732,0.230049
7.28448e-21,-46.3685,-46.3685,0.65241
7.31836e-21,-46.3639,-46.3639,0.205963
7.35225e-21,-46.3593,-46.3593,0.621779
7.38613e-21,-46.3547,-46.3547,0.117516
7.42001e-21,-46.3501,-46.3501,0.627107
7.45389e-21,-46.3456,-46.3456,0.0940909
7.48777e-21,-46.341,-46.341,0.231532
7.52165e-21,-46.3365,-46.3365,0.736312
7.55553e-21,-46.332,-46.332,0.439816
7.58942e-21,-46.3275,-46.3275,0.34445
7.6233e-21,-46.3231,-46.3231,0.0245518
7.65718e-21,-46.3186,-46.3186,0.473541
7.69106e-21,-46.3142,-46.3142,0.104104
7.72494e-21,-46.3098,-46.3098,0.822017
7.75882e-21,-46.3055,-46.3055,0.417249
7.7927e-21,-46.3011,-46.3011,0.65764
7.82658e-21,-46.2968,-46.2968,0.0574702
7.86047e-21,-46.2924,-46.2924,0.685269
7.89435e-21,-46.2881,-46.2881,0.183496
7.92823e-21,-46.2839,-46.2839,0.510435
7.96211e-21,-46.2796,-46.2796,0.375098
7.99599e-21,-46.2753,-46.2753,0.540243
8.02987e-21,-46.2711,-46.2711,0.0543042
8.06375e-21,-46.2669,-46.2669,0.2632
8.09763e-21,-46.2627,-46.2627,0.152571
8.13152e-21,-46.2585,-46.2585,0.578946
8.1654e-21,-46.2544,-46.2544,0.417385
8.19928e-21,-46.2502,-46.2502,0.0997336
8.23316e-21,-46.2461,-46.2461,0.093079
8.26704e-21,-46.242,-46.242,0.525885
8.30092e-21,-46.2379,-46.2379,0.361837
8.3348e-21,-46.2338,-46.2338,0.565063
8.36869e-21,-46.2298,-46.2298,0.10013
8.40257e-21,-46.2257,-46.2257,0.932033
8.43645e-21,-46.2217,-46.2217,0.0261888
8.47033e-21,-46.2177,-46.2177,0.348432
8.50421e-21,-46.2137,-46.2137,0.865004
8.53809e-21,-46.2097,-46.2097,0.542551
8.57197e-21,-46.2058,-46.2058,0.348115
8.60585e-21,-46.2018,-46.2018,0.249127
8.63974e-21,-46.1979,-46.1979,0.786596
8.67362e-21,-46.194,-46.194,0.209137
8.7075e-21,-46.1901,-46.1901,0.204894
8.74138e-21,-46.1862,-46.1862,0.169606
8.77526e-21,-46.1824,-46.1824,0.0725648
8.80914e-21,-46.1785,-46.1785,0.116582
8.84302e-21,-46.1747,-46.1747,0.548217
8.8769e-21,-46.1708,-46.1708,0.10914
8.91079e-21,-46.167,-46.167,0.441266
8.94467e-21,-46.1632,-46.1632,0.610846
8.97855e-21,-46.1594,-46.1594,0.494346
9.01243e-21,-46.1557,-46.1557,0.134456
9.04631e-21,-46.1519,-46.1519,0.479485
9.08019e-21,-46.1482,-46.1482,0.501735
9.11407e-21,-46.1445,-46.1445,0.173813
9.14796e-21,-46.1408,-46.1408,0.468634
9.18184e-21,-46.1371,-46.1371,0.359413
9.21572e-21,-46.1334,-46.1334,0.819659
9.2496e-21,-46.1297,-46.1297,0.176825
9.28348e-21,-46.126,-46.1261,0.34405
9.31736e-21,-46.1224,-46.1224,0.356657
9.35124e-21,-46.1188,-46.1188,0.164353
9.38512e-21,-46.1152,-46.1152,0.244053
9.41901e-21,-46.1116,-46.1116,0.0927542
9.45289e-21,-46.108,-46.108,0.178466
9.48677e-21,-46.1044,-46.1044,0.0819852
9.52065e-21,-46.1008,-46.1008,0.358184
9.55453e-21,-46.0973,-46.0973,0.118285
9.58841e-21,-46.0937,-46.0937,0.174815
9.62229e-21,-46.0902,-46.0902,0.495482
9.65618e-21,-46.0867,-46.0867,0.0843833
9.69006e-21,-46.0832,-46.0832,0.13021
9.72394e-21,-46.0797,-46.0797,0.0962314
9.75782e-21,-46.0762,-46.0762,0.0767623
9.7917e-21,-46.0728,-46.0728,0.453666
9.82558e-21,-46.0693,-46.0693,0.0740108
9.85946e-21,-46.0659,-46.0659,0.537002
9.89335e-21,-46.0624,-46.0624,0.243693
9.92723e-21,-46.059,-46.059,0.0248928
9.96111e-21,-46.0556,-46.0556,0.140348
9.99499e-21,-46.0522,-46.0522,0.272766
1.00289e-20,-46.0488,-46.0488,0.607111
1.00628e-20,-46.0454,-46.0454,0.521036
1.00966e-20,-46.0421,-46.0421,0.322679
1.01305e-20,-46.0387,-46.0387,0.118345
1.01644e-20,-46.0354,-46.0354,0.153753
1.01983e-20,-46.0321,-46.0321,0.486872
1.02322e-20,-46.0288,-46.0288,0.0208966
1.0266e-20,-46.0254,-46.0254,0.570809
1.02999e-20,-46.0221,-46.0222,0.692816
1.03338e-20,-46.0189,-46.0189,0.793015
1.03677e-20,-46.0156,-46.0156,0.711219
1.04016e-20,-46.0123,-46.0123,0.591318
1.04354e-20,-46.0091,-46.0091,0.928269
1.04693e-20,-46.0058,-46.0058,0.170648
1.05032e-20,-46.0026,-46.0026,0.198998
1.05371e-20,-45.9994,-45.9994,0.0851406
1.0571e-20,-45.9962,-45.9962,0.618766
1.06049e-20,-45.993,-45.993,0.499482
1.06387e-20,-45.9898,-45.9898,0.335532
1.06726e-20,-45.9866,-45.9866,0.210485
1.07065e-20,-45.9834,-45.9834,0.0748966
1.07404e-20,-45.9803,-45.9803,0.353637
1.07743e-20,-45.9771,-45.9771,0.0157471
1.08081e-20,-45.974,-45.974,0.938133
1.0842e-20,-45.9709,-45.9709,0.543744
1.08759e-20,-45.9677,-45.9677,0.534387
1.09098e-20,-45.9646,-45.9646,0.156599
1.09437e-20,-45.9615,-45.9615,0.307117
1.09775e-20,-45.9584,-45.9584,0.970308
1.10114e-20,-45.9554,-45.9554,0.130687
1.10453e-20,-45.9523,-45.9523,0.22709
1.10792e-20,-45.9492,-45.9492,0.118227
1.11131e-20,-45.9462,-45.9462,0.442214
1.1147e-20,-45.9431,-45.9431,0.439307
1.11808e-20,-45.9401,-45.9401,0.141739
1.12147e-20,-45.9371,-45.9371,0.315579
1.12486e-20,-45.934,-45.934,0.115562
1.12825e-20,-45.931,-45.931,0.500396
1.13164e-20,-45.928,-45.928,0.442845
1.13502e-20,-45.925,-45.925,0.772612
1.13841e-20,-45.9221,-45.9221,0.40095
1.1418e-20,-45.9191,-45.9191,0.388491
1.14519e-20,-45.9161,-45.9161,0.352818
1.14858e-20,-45.9132,-45.9132,0.762541
1.15196e-20,-45.9102,-45.9102,1.07195
1.15535e-20,-45.9073,-45.9073,0.789111
1.15874e-20,-45.9044,-45.9044,0.567579
1.16213e-20,-45.9014,-45.9014,0.202061
1.16552e-20,-45.8985,-45.8985,1.02829
1.16891e-20,-45.8956,-45.8956,0.0880022
1.17229e-20,-45.8927,-45.8927,0.649855
1.17568e-20,-45.8899,-45.8899,0.197992
1.17907e-20,-45.887,-45.887,0.430989
1.18246e-20,-45.8841,-45.8841,0.224594
1.18585e-20,-45.8812,-45.8812,0.170435
1.18923e-20,-45.8784,-45.8784,0.743768
1.19262e-20,-45.8755,-45.8755,0.469808
1.19601e-20,-45.8727,-45.8727,0.200908
1.1994e-20,-45.8699,-45.8699,0.767888
1.20279e-20,-45.8671,-45.8671,0.242999
1.20617e-20,-45.8643,-45.8642,0.638011
1.20956e-20,-45.8614,-45.8614,0.0178998
1.21295e-20,-45.8586,-45.8586,0.234317
1.21634e-20,-45.8559,-45.8559,0.523934
1.21973e-20,-45.8531,-45.8531,0.648992
1.22312e-20,-45.8503,-45.8503,0.166079
1.2265e-20,-45.8475,-45.8475,0.0273061
1.22989e-20,-45.8448,-45.8448,0.145566
1.23328e-20,-45.842,-45.842,0.294579
1.23667e-20,-45.8393,-45.8393,0.499423
1.24006e-20,-45.8365,-45.8365,0.297661
1.24344e-20,-45.8338,-45.8338,0.0175377
1.24683e-20,-45.8311,-45.8311,0.282231
1.25022e-20,-45.8284,-45.8284,0.319763
1.25361e-20,-45.8257,-45.8257,0.136005
1.257e-20,-45.823,-45.823,0.323088
1.26039e-20,-45.8203,-45.8203,0.313267
1.26377e-20,-45.8176,-45.8176,0.0552959
1.26716e-20,-45.8149,-45.8149,0.0868578
1.27055e-20,-45.8123,-45.8123,0.103132
1.27394e-20,-45.8096,-45.8096,0.983544
1.27733e-20,-45.8069,-45.8069,0.281808
1.28071e-20,-45.8043,-45.8043,0.297251
1.2841e-20,-45.8016,-45.8016,0.710977
1.28749e-20,-45.799,-45.799,0.9497
1.29088e-20,-45.7964,-45.7964,0.00382748
1.29427e-20,-45.7938,-45.7938,0.152519
1.29765e-20,-45.7911,-45.7911,0.479698
1.30104e-20,-45.7885,-45.7885,0.947561
1.30443e-20,-45.7859,-45.7859,0.185154
1.30782e-20,-45.7833,-45.7833,0.841165
1.31121e-20,-45.7808,-45.7808,0.924306
1.3146e-20,-45.7782,-45.7782,0.407802
1.31798e-20,-45.7756,-45.7756,0.664828
1.32137e-20,-45.773,-45.773,0.377907
1.32476e-20,-45.7705,-45.7705,0.334909
1.32815e-20,-45.7679,-45.7679,0.269548
1.33154e-20,-45.7654,-45.7654,0.13616
1.33492e-20,-45.7628,-45.7628,0.33729
1.33831e-20,-45.7603,-45.7603,0.166165
1.3417e-20,-45.7578,-45.7578,0.349763
1.34509e-20,-45.7552,-45.7552,0.20503
1.34848e-20,-45.7527,-45.7527,0.723554
1.35186e-20,-45.7502,-45.7502,0.103012
1.35525e-20,-45.7477,-45.7477,0.282953
1.36203e-20,-45.7427,-45.7427,0.735791
1.36881e-20,-45.7378,-45.7378,0.700009
1.37558e-20,-45.7328,-45.7328,0.239692
1.38236e-20,-45.7279,-45.7279,0.417981
1.38913e-20,-45.723,-45.723,0.297091
1.39591e-20,-45.7182,-45.7182,0.0616734
1.40269e-20,-45.7133,-45.7133,0.597895
1.40946e-20,-45.7085,-45.7085,0.747967
1.41624e-20,-45.7037,-45.7037,0.0345985
1.42302e-20,-45.6989,-45.6989,0.319845
1.42979e-20,-45.6942,-45.6942,0.339274
1.43657e-20,-45.6894,-45.6894,0.113454
1.44334e-20,-45.6847,-45.6847,0.762789
1.45012e-20,-45.6801,-45.6801,0.604549
1.4569e-20,-45.6754,-45.6754,0.27791
1.46367e-20,-45.6708,-45.6708,0.168538
1.47045e-20,-45.6661,-45.6661,0.99628
1.47723e-20,-45.6615,-45.6615,0.256984
1.484e-20,-45.657,-45.657,1.00161
1.49078e-20,-45.6524,-45.6524,0.28041
1.49755e-20,-45.6479,-45.6479,0.142969
1.50433e-20,-45.6434,-45.6434,0.361811
1.51111e-20,-45.6389,-45.6389,0.814317
1.51788e-20,-45.6344,-45.6344,0.718951
1.52466e-20,-45.6299,-45.6299,0.399053
1.53144e-20,-45.6255,-45.6255,0.0990399
1.53821e-20,-45.6211,-45.6211,0.270397
1.54499e-20,-45.6167,-45.6167,0.447516
1.55176e-20,-45.6123,-45.6123,0.79175
1.55854e-20,-45.608,-45.608,1.03214
1.56532e-20,-45.6036,-45.6036,0.317031
1.57209e-20,-45.5993,-45.5993,0.310768
1.57887e-20,-45.595,-45.595,0.191005
1.58565e-20,-45.5907,-45.5907,0.135934
1.59242e-20,-45.5864,-45.5864,0.749599
1.5992e-20,-45.5822,-45.5822,0.914744
1.60597e-20,-45.578,-45.578,0.320197
1.61275e-20,-45.5738,-45.5738,0.111301
1.61953e-20,-45.5696,-45.5696,0.22193
1.6263e-20,-45.5654,-45.5654,0.204446
1.63308e-20,-45.5612,-45.5612,0.791886
1.63986e-20,-45.5571,-45.5571,0.274767
1.64663e-20,-45.553,-45.553,0.281422
1.65341e-20,-45.5489,-45.5489,0.151384
1.66018e-20,-45.5448,-45.5448,0.0126641
1.66696e-20,-45.5407,-45.5407,0.190562
1.67374e-20,-45.5366,-45.5366,0.27437
1.68051e-20,-45.5326,-45.5326,0.557532
1.68729e-20,-45.5286,-45.5286,0.348312
1.69407e-20,-45.5246,-45.5246,0.0260691
1.70084e-20,-45.5206,-45.5206,0.490503
1.70762e-20,-45.5166,-45.5166,0.168051
1.71439e-20,-45.5126,-45.5126,0.0263856
1.72117e-20,-45.5087,-45.5087,0.125373
1.72795e-20,-45.5048,-45.5048,1.1611
1.73472e-20,-45.5009,-45.5009,0.165363
1.7415e-20,-45.497,-45.497,0.169606
1.74828e-20,-45.4931,-45.4931,0.204895
1.75505e-20,-45.4892,-45.4892,0.301936
1.76183e-20,-45.4854,-45.4853,0.491083
1.7686e-20,-45.4815,-45.4815,0.173716
1.77538e-20,-45.4777,-45.4777,0.265361
1.78216e-20,-45.4739,-45.4739,0.0667649
1.78893e-20,-45.4701,-45.4701,0.236345
1.79571e-20,-45.4663,-45.4663,0.119846
1.80249e-20,-45.4625,-45.4625,0.240045
1.80926e-20,-45.4588,-45.4588,0.104985
1.81604e-20,-45.455,-45.455,0.127234
1.82281e-20,-45.4513,-45.4513,0.200688
1.82959e-20,-45.4476,-45.4476,0.0941337
1.83637e-20,-45.4439,-45.4439,0.0150877
1.84314e-20,-45.4402,-45.4402,0.445159
1.84992e-20,-45.4366,-45.4366,0.551326
1.8567e-20,-45.4329,-45.4329,0.0304504
1.86347e-20,-45.4293,-45.4293,0.0178437
1.87025e-20,-45.4256,-45.4256,0.538854
1.87702e-20,-45.422,-45.422,0.618554
1.8838e-20,-45.4184,-45.4184,0.281747
1.89058e-20,-45.4148,-45.4148,0.552967
1.89735e-20,-45.4112,-45.4112,0.456486
1.90413e-20,-45.4077,-45.4077,0.0163168
1.91091e-20,-45.4041,-45.4041,0.256215
1.91768e-20,-45.4006,-45.4006,0.199686
1.92446e-20,-45.3971,-45.3971,0.869983
1.93124e-20,-45.3935,-45.3935,0.290117
1.93801e-20,-45.39,-45.39,0.50471
1.94479e-20,-45.3866,-45.3865,0.470732
1.95156e-20,-45.3831,-45.3831,0.297738
1.95834e-20,-45.3796,-45.3796,0.0791652
1.96512e-20,-45.3762,-45.3762,0.448512
1.97189e-20,-45.3727,-45.3727,0.162502
1.97867e-20,-45.3693,-45.3693,0.130808
1.98545e-20,-45.3659,-45.3659,0.349608
1.99222e-20,-45.3625,-45.3625,0.514848
1.999e-20,-45.3591,-45.3591,0.647267
2.00577e-20,-45.3557,-45.3557,0.23261
2.01255e-20,-45.3523,-45.3523,0.895537
2.01933e-20,-45.3489,-45.3489,0.0518213
2.0261e-20,-45.3456,-45.3456,0.256156
2.03288e-20,-45.3423,-45.3422,0.528253
2.03966e-20,-45.3389,-45.3389,0.112371
2.04643e-20,-45.3356,-45.3356,0.353604
2.05321e-20,-45.3323,-45.3323,0.945309
2.05998e-20,-45.329,-45.329,0.318315
2.06676e-20,-45.3257,-45.3257,0.418514
2.07354e-20,-45.3224,-45.3224,0.336719
2.08031e-20,-45.3192,-45.3192,0.965819
2.08709e-20,-45.3159,-45.3159,0.553769
2.09387e-20,-45.3127,-45.3127,0.203853
2.10064e-20,-45.3095,-45.3095,0.175503
2.10742e-20,-45.3062,-45.3062,0.459641
2.11419e-20,-45.303,-45.303,0.993267
2.12097e-20,-45.2998,-45.2998,0.873983
2.12775e-20,-45.2966,-45.2966,0.0389685
2.13452e-20,-45.2935,-45.2935,0.584986
2.1413e-20,-45.2903,-45.2903,0.449397
2.14808e-20,-45.2871,-45.2871,0.728137
2.15485e-20,-45.284,-45.284,0.358754
2.16163e-20,-45.2808,-45.2808,0.563632
2.1684e-20,-45.2777,-45.2777,0.918245
2.17518e-20,-45.2746,-45.2746,0.159886
2.18196e-20,-45.2715,-45.2715,0.217901
2.18873e-20,-45.2684,-45.2684,0.0673839
2.19551e-20,-45.2653,-45.2653,0.595807
2.20229e-20,-45.2622,-45.2622,0.243814
2.20906e-20,-45.2591,-45.2591,0.601591
2.21584e-20,-45.2561,-45.2561,0.492728
2.22261e-20,-45.253,-45.253,0.0677133
2.22939e-20,-45.25,-45.25,0.0648059
2.23617e-20,-45.2469,-45.2469,0.51624
2.24294e-20,-45.2439,-45.2439,0.69008
2.24972e-20,-45.2409,-45.2409,0.490063
2.2565e-20,-45.2379,-45.2379,0.125896
2.26327e-20,-45.2349,-45.2349,0.0683441
2.27005e-20,-45.2319,-45.2319,0.398111
2.27682e-20,-45.2289,-45.2289,0.0264489
2.2836e-20,-45.2259,-45.2259,0.0139908
2.29038e-20,-45.223,-45.223,0.727318
2.29715e-20,-45.22,-45.22,1.13704
2.30393e-20,-45.2171,-45.2171,0.697447
2.31071e-20,-45.2142,-45.2141,1.16361
2.31748e-20,-45.2112,-45.2112,0.193078
2.32426e-20,-45.2083,-45.2083,0.172439
2.33103e-20,-45.2054,-45.2054,0.653792
2.33781e-20,-45.2025,-45.2025,0.286498
2.34459e-20,-45.1996,-45.1996,1.02436
2.35136e-20,-45.1967,-45.1967,0.572493
2.35814e-20,-45.1938,-45.1938,0.0564882
2.36492e-20,-45.191,-45.191,0.149907
2.37169e-20,-45.1881,-45.1881,0.204066
2.37847e-20,-45.1852,-45.1852,1.11827
2.38524e-20,-45.1824,-45.1824,0.0953075
2.39202e-20,-45.1796,-45.1796,0.575409
2.3988e-20,-45.1767,-45.1767,1.14239
2.40557e-20,-45.1739,-45.1739,0.6175
2.41235e-20,-45.1711,-45.1711,1.01251
2.41913e-20,-45.1683,-45.1683,0.356601
2.4259e-20,-45.1655,-45.1655,0.608817
2.43268e-20,-45.1627,-45.1627,0.149433
2.43945e-20,-45.1599,-45.1599,1.02349
2.44623e-20,-45.1572,-45.1572,0.208422
2.45301e-20,-45.1544,-45.1544,0.347195
2.45978e-20,-45.1516,-45.1516,0.520067
2.46656e-20,-45.1489,-45.1489,0.669079
2.47334e-20,-45.1461,-45.1461,0.873924
2.48011e-20,-45.1434,-45.1434,0.0768392
2.48689e-20,-45.1407,-45.1407,0.356963
2.49366e-20,-45.138,-45.1379,0.656732
2.50044e-20,-45.1352,-45.1352,0.0547374
2.50722e-20,-45.1325,-45.1325,0.510505
2.51399e-20,-45.1298,-45.1298,0.0514126
2.52077e-20,-45.1271,-45.1271,0.687768
2.52755e-20,-45.1245,-45.1245,0.429797
2.53432e-20,-45.1218,-45.1218,0.287643
2.5411e-20,-45.1191,-45.1191,0.271369
2.54788e-20,-45.1164,-45.1164,0.609043
2.55465e-20,-45.1138,-45.1138,0.656309
2.56143e-20,-45.1111,-45.1111,0.0772494
2.5682e-20,-45.1085,-45.1085,0.336476
2.57498e-20,-45.1059,-45.1059,0.575199
2.58176e-20,-45.1032,-45.1032,0.370673
2.58853e-20,-45.1006,-45.1006,0.52702
2.59531e-20,-45.098,-45.098,0.854199
2.60209e-20,-45.0954,-45.0954,0.573061
2.60886e-20,-45.0928,-45.0928,0.189347
2.61564e-20,-45.0902,-45.0902,1.21567
2.62241e-20,-45.0876,-45.0876,0.549805
2.62919e-20,-45.085,-45.085,0.0333008
2.63597e-20,-45.0825,-45.0825,0.290327
2.64274e-20,-45.0799,-45.0799,0.752408
2.64952e-20,-45.0773,-45.0773,0.0395916
2.6563e-20,-45.0748,-45.0748,0.644049
2.66307e-20,-45.0722,-45.0722,0.51066
2.66985e-20,-45.0697,-45.0697,0.711791
2.67662e-20,-45.0671,-45.0671,0.208336
2.6834e-20,-45.0646,-45.0646,0.0247374
2.69018e-20,-45.0621,-45.0621,0.169471
2.69695e-20,-45.0596,-45.0596,0.349053
2.70373e-20,-45.0571,-45.0571,0.477513
2.71051e-20,-45.0546,-45.0546,0.342546
2.72406e-20,-45.0496,-45.0496,0.110292
2.73761e-20,-45.0446,-45.0446,0.07451
2.75116e-20,-45.0397,-45.0397,0.385807
2.76472e-20,-45.0348,-45.0348,0.207518
2.77827e-20,-45.0299,-45.0299,0.328409
2.79182e-20,-45.025,-45.025,0.687173
2.80537e-20,-45.0202,-45.0202,1.22339
2.81893e-20,-45.0153,-45.0153,0.122468
2.83248e-20,-45.0105,-45.0105,0.590901
2.84603e-20,-45.0058,-45.0058,0.305655
2.85958e-20,-45.001,-45.001,0.964773
2.87314e-20,-44.9963,-44.9963,0.512046
2.88669e-20,-44.9916,-44.9916,0.13729
2.90024e-20,-44.9869,-44.9869,0.0209499
2.91379e-20,-44.9822,-44.9822,0.903409
2.92735e-20,-44.9776,-44.9776,0.456962
2.9409e-20,-44.973,-44.973,0.370781
2.95445e-20,-44.9684,-44.9684,0.368515
2.968e-20,-44.9638,-44.9638,0.376108
2.98156e-20,-44.9593,-44.9593,0.345089
2.99511e-20,-44.9547,-44.9547,0.482531
3.00866e-20,-44.9502,-44.9502,0.98731
3.02221e-20,-44.9457,-44.9457,0.188818
3.03577e-20,-44.9412,-44.9412,0.0934513
3.04932e-20,-44.9368,-44.9368,0.226447
3.06287e-20,-44.9323,-44.9323,0.724539
3.07642e-20,-44.9279,-44.9279,0.355102
3.08998e-20,-44.9235,-44.9235,1.07302
3.10353e-20,-44.9192,-44.9192,0.166251
3.11708e-20,-44.9148,-44.9148,0.406641
3.13063e-20,-44.9105,-44.9105,0.308469
3.14419e-20,-44.9061,-44.9061,0.936267
3.15774e-20,-44.9018,-44.9018,0.434494
3.17129e-20,-44.8976,-44.8976,0.761433
3.18484e-20,-44.8933,-44.8933,0.124099
3.1984e-20,-44.8891,-44.8891,0.289245
3.21195e-20,-44.8848,-44.8848,0.305303
3.2255e-20,-44.8806,-44.8806,0.514198
3.23905e-20,-44.8764,-44.8764,0.403569
3.25261e-20,-44.8722,-44.8722,0.829945
3.26616e-20,-44.8681,-44.8681,0.166387
3.27971e-20,-44.8639,-44.8639,0.350732
3.29326e-20,-44.8598,-44.8598,0.344078
3.30682e-20,-44.8557,-44.8557,0.776883
3.32037e-20,-44.8516,-44.8516,0.612835
3.33392e-20,-44.8475,-44.8476,0.816062
3.34747e-20,-44.8435,-44.8435,0.351129
3.36103e-20,-44.8395,-44.8395,1.18303
3.37458e-20,-44.8354,-44.8354,0.277187
3.38813e-20,-44.8314,-44.8314,0.59943
3.40168e-20,-44.8274,-44.8274,1.116
3.41524e-20,-44.8235,-44.8235,0.79355
3.42879e-20,-44.8195,-44.8195,0.599114
3.44234e-20,-44.8155,-44.8155,0.500126
3.45589e-20,-44.8116,-44.8116,0.535598
3.46945e-20,-44.8077,-44.8077,0.460136
3.483e-20,-44.8038,-44.8038,0.455893
